Senddate,Hours,Solar energy Generation  (kWh),consumptionValue (kW),Device_1_Consumption (kW),Device_2_Consumption (kW),Device_3_Consumption (kW),Device_4_Consumption (kW),TOU_rates (INR),Predicted Solar energy Generation (kWh),Predicted TOU_rates (INR),Cummulative Energy Consumption
13-07-2024,11:11,0,0.45,0.052,0.023,0.116,0.028,24.41011236,0,24.41011236,1518.02
13-07-2024,11:17,0,0.45,0.145,0.027,0.006,0.002,24.41011236,0,24.41011236,1518.47
13-07-2024,11:22,0,0.46,0.058,0.379,0.017,0.016,24.41011236,0,24.41011236,1518.93
13-07-2024,11:25,0,0.49,0.289,0.222,0.22,0.31,24.41011236,0,24.41011236,1519.42
13-07-2024,11:25,0,0.77,0.272,0.015,0.142,0.036,24.41011236,0,24.41011236,1520.19
13-07-2024,11:27,0,0.48,0.114,0.318,0.258,0.179,24.41011236,0,24.41011236,1520.67
13-07-2024,11:30,0,0.51,0.064,0.018,0.24,0.093,24.41011236,0,24.41011236,1521.18
13-07-2024,11:31,0,0.53,0.279,0.117,0.045,0.07,24.41011236,0,24.41011236,1521.71
13-07-2024,11:33,0,0.47,0.156,0.225,0.057,0.041,24.41011236,0,24.41011236,1522.18
13-07-2024,11:38,0,0.46,0.017,0.029,0.086,0.091,24.41011236,0,24.41011236,1522.64
13-07-2024,11:43,0,0.5,0.337,0.194,0.138,0.179,24.41011236,0,24.41011236,1523.14
13-07-2024,11:49,0,0.5,0.045,0.138,0.003,0.326,24.41011236,0,24.41011236,1523.64
13-07-2024,11:54,0,0.45,0.126,0.016,0.002,0.008,24.41011236,0,24.41011236,1524.09
13-07-2024,11:59,0,0.46,0.133,0.028,0.039,0.005,24.41011236,0,24.41011236,1524.55
13-07-2024,12:04,0,0.45,0.072,0.007,0.055,0.028,24.41011236,0,24.41011236,1525
13-07-2024,12:09,0,0.43,0.082,0.09,0.049,0.104,24.41011236,0,24.41011236,1525.43
13-07-2024,12:15,0,0.42,0.076,0.106,0.045,0.01,24.41011236,0,24.41011236,1525.85
13-07-2024,12:19,0,0.4,0.022,0.273,0.189,0.145,24.41011236,0,24.41011236,1526.25
13-07-2024,12:20,0,0.4,0.131,0.199,0.008,0.053,24.41011236,0,24.41011236,1526.65
13-07-2024,12:21,0,0.4,0.099,0.135,0.001,0.06,24.41011236,0,24.41011236,1527.05
13-07-2024,12:27,0,0.38,0.24,0.003,0.016,0.03,24.41011236,0,24.41011236,1527.43
13-07-2024,12:32,0,0.44,0.151,0.013,0.029,0.025,24.41011236,0,24.41011236,1527.87
13-07-2024,12:37,0,0.46,0.005,0.074,0.109,0.211,24.41011236,0,24.41011236,1528.33
13-07-2024,12:39,0,0.43,0.059,0.193,0.195,0.109,24.41011236,0,24.41011236,1528.76
13-07-2024,12:43,0,0.43,0.043,0.029,0.273,0.097,24.41011236,0,24.41011236,1529.19
13-07-2024,12:48,0,0.44,0.017,0.336,0.016,0.144,19.29775281,0,19.29775281,1529.63
13-07-2024,12:53,0,0.45,0.091,0.138,0.006,0.099,19.29775281,0,19.29775281,1530.08
13-07-2024,12:59,0,0.45,0.178,0.138,0.058,0.307,19.29775281,0,19.29775281,1530.53
13-07-2024,13:04,0,0.44,0.027,0.002,0.15,0.01,19.29775281,0,19.29775281,1530.97
13-07-2024,13:09,0,0.5,0.062,0.049,0.065,0.13,19.29775281,0,19.29775281,1531.47
13-07-2024,13:14,0,0.5,0.086,0.231,0.174,0.09,19.29775281,0,19.29775281,1531.97
13-07-2024,13:19,0,0.5,0.013,0.102,0.224,0.139,19.29775281,0,19.29775281,1532.47
13-07-2024,13:25,0,0.5,0.319,0.082,0.238,0.046,19.29775281,0,19.29775281,1532.97
13-07-2024,13:31,0,0.51,0.163,0.076,0.082,0.222,19.29775281,0,19.29775281,1533.48
13-07-2024,13:36,0,0.5,0.057,0.072,0.063,0.156,19.29775281,0,19.29775281,1533.98
13-07-2024,13:41,0,0.49,0.195,0.077,0.258,0.143,19.29775281,0,19.29775281,1534.47
13-07-2024,13:46,0,0.49,0.021,0.066,0.183,0.041,19.29775281,0,19.29775281,1534.96
13-07-2024,13:51,0,0.5,0.171,0.053,0.008,0.348,19.29775281,0,19.29775281,1535.46
13-07-2024,13:56,0,0.5,0.095,0.124,0.141,0.286,19.29775281,0,19.29775281,1535.96
13-07-2024,14:01,0,0.52,0.08,0.03,0.12,0.156,19.29775281,0,19.29775281,1536.48
13-07-2024,14:06,0,0.48,0.014,0.151,0.369,0.062,19.29775281,0,19.29775281,1536.96
13-07-2024,14:12,0,0.47,0.111,0.008,0.049,0.372,19.29775281,0,19.29775281,1537.43
13-07-2024,14:17,0,0.47,0.111,0.017,0.162,0.041,19.29775281,0,19.29775281,1537.9
13-07-2024,14:23,0,0.47,0.161,0.178,0.068,0.066,19.29775281,0,19.29775281,1538.37
13-07-2024,14:28,0,0.46,0.088,0.106,0.07,0.067,19.29775281,0,19.29775281,1538.83
13-07-2024,14:34,0,0.65,0.016,0.03,0.186,0.11,19.29775281,0,19.29775281,1539.48
13-07-2024,14:39,0,0.47,0.028,0.315,0.087,0.258,19.29775281,0,19.29775281,1539.95
13-07-2024,14:44,0,0.47,0.06,0.374,0.13,0.031,19.29775281,0,19.29775281,1540.42
13-07-2024,14:49,0,0.47,0.056,0.176,0.058,0.082,19.29775281,0,19.29775281,1540.89
13-07-2024,14:54,0,0.49,0.19,0.127,0.165,0.287,19.29775281,0,19.29775281,1541.38
13-07-2024,15:00,0,0.46,0.025,0.067,0.247,0.168,19.29775281,0,19.29775281,1541.84
13-07-2024,15:05,0,0.41,0.044,0.04,0.068,0.049,10,0,10,1542.25
13-07-2024,15:10,0,0.41,0.099,0.281,0.236,0.363,10,0,10,1542.66
13-07-2024,15:15,0,0.42,0.145,0.004,0.006,0.004,10,0,10,1543.08
13-07-2024,15:21,0,0.41,0.201,0.134,0.061,0.017,10,0,10,1543.49
13-07-2024,15:27,0,0.45,0.143,0.019,0.033,0.02,10,0,10,1543.94
13-07-2024,15:32,0,0.45,0.247,0.164,0.118,0.053,10,0,10,1544.39
13-07-2024,15:38,0,0.45,0.058,0.148,0.052,0.043,10,0,10,1544.84
13-07-2024,15:43,0,0.45,0.002,0.167,0.253,0.172,10,0,10,1545.29
13-07-2024,15:48,0,0.44,0.078,0.085,0.14,0.182,10,0,10,1545.73
13-07-2024,15:53,0,0.47,0.063,0.105,0.113,0.037,10,0,10,1546.2
13-07-2024,15:58,0,0.45,0.063,0.21,0.067,0.171,10,0,10,1546.65
13-07-2024,16:03,0,0.47,0.04,0.12,0,0.072,10,0,10,1547.12
13-07-2024,16:08,0,0.4,0.143,0.169,0.044,0.07,10,0,10,1547.52
13-07-2024,16:14,0,0.41,0.033,0.091,0.128,0.105,10,0,10,1547.93
13-07-2024,16:19,0,0.41,0.044,0.217,0.064,0.077,10,0,10,1548.34
13-07-2024,16:25,0,0.42,0.298,0.102,0.077,0.17,10,0,10,1548.76
13-07-2024,16:31,0,0.42,0.177,0.079,0.031,0.124,10,0,10,1549.18
13-07-2024,16:36,0,0.37,0.082,0.028,0.12,0.015,10,0,10,1549.55
13-07-2024,16:41,0,0.39,0.073,0.128,0.044,0.25,10,0,10,1549.94
13-07-2024,16:46,0,0.39,0.234,0.102,0.094,0.042,10,0,10,1550.33
13-07-2024,16:52,0,0.39,0.004,0.046,0.026,0.312,10,0,10,1550.72
13-07-2024,16:56,0,0.43,0.039,0.058,0.048,0.04,10,0,10,1551.15
13-07-2024,17:02,0,0.42,0.034,0.198,0.082,0.044,10,0,10,1551.57
13-07-2024,17:07,0,0.39,0.249,0.029,0.013,0.04,10,0,10,1551.96
13-07-2024,17:12,0,0.39,0.215,0.101,0.031,0.134,10,0,10,1552.35
13-07-2024,17:18,0,0.4,0.258,0.232,0.155,0.113,10,0,10,1552.75
13-07-2024,17:24,0,0.45,0.005,0.069,0.113,0.03,10,0,10,1553.2
13-07-2024,17:29,0,0.43,0.115,0.334,0.252,0.087,10,0,10,1553.63
13-07-2024,17:34,0,0.43,0.067,0.282,0.222,0.003,10,0,10,1554.06
13-07-2024,17:39,0,0.42,0.14,0.035,0.004,0.03,10,0,10,1554.48
13-07-2024,17:45,0,0.53,0.004,0.317,0.079,0.163,10,0,10,1555.01
13-07-2024,17:50,0,0.52,0.145,0.182,0.156,0.052,10,0,10,1555.53
13-07-2024,17:55,0,0.63,0.435,0.388,0.38,0.178,10,0,10,1556.16
13-07-2024,18:00,0,0.52,0.12,0.064,0.081,0.379,10,0,10,1556.68
13-07-2024,18:05,0,0.51,0.153,0.169,0.173,0.042,24.41011236,0,24.41011236,1557.19
13-07-2024,18:10,0,0.44,0.083,0.256,0.206,0.011,24.41011236,0,24.41011236,1557.63
13-07-2024,18:16,0,0.43,0.172,0.178,0.158,0.002,24.41011236,0,24.41011236,1558.06
13-07-2024,18:21,0,0.48,0.085,0.013,0.024,0.086,24.41011236,0,24.41011236,1558.54
13-07-2024,18:27,0,0.45,0.316,0.008,0.088,0.186,24.41011236,0,24.41011236,1558.99
13-07-2024,18:32,0,0.47,0.104,0.041,0.011,0.284,24.41011236,0,24.41011236,1559.46
13-07-2024,18:37,0,0.48,0.171,0.023,0.211,0.148,24.41011236,0,24.41011236,1559.94
13-07-2024,18:43,0,0.46,0.055,0.295,0.114,0.037,24.41011236,0,24.41011236,1560.4
13-07-2024,18:44,0,0.41,0.001,0.024,0.092,0.033,24.41011236,0,24.41011236,1560.81
13-07-2024,18:48,0,0.42,0.019,0.107,0.134,0.019,24.41011236,0,24.41011236,1561.23
13-07-2024,18:53,0,0.48,0.155,0.006,0.119,0.264,24.41011236,0,24.41011236,1561.71
13-07-2024,18:56,0,0.53,0.098,0.056,0.274,0.144,24.41011236,0,24.41011236,1562.24
13-07-2024,18:57,0,0.44,0.018,0.214,0.15,0.245,24.41011236,0,24.41011236,1562.68
13-07-2024,18:58,0,0.4,0.139,0.072,0.008,0.22,24.41011236,0,24.41011236,1563.08
13-07-2024,19:03,0,0.35,0.005,0.211,0.187,0.019,24.41011236,0,24.41011236,1563.43
13-07-2024,19:05,0,0.39,0.086,0.085,0.23,0.133,24.41011236,0,24.41011236,1563.82
13-07-2024,19:08,0,0.43,0.052,0.305,0.071,0.27,24.41011236,0,24.41011236,1564.25
13-07-2024,19:14,0,0.43,0.107,0.034,0.047,0.049,24.41011236,0,24.41011236,1564.68
13-07-2024,19:19,0,0.46,0.068,0.317,0.004,0.091,24.41011236,0,24.41011236,1565.14
13-07-2024,19:25,0,0.53,0.07,0.127,0.377,0.099,24.41011236,0,24.41011236,1565.67
13-07-2024,19:26,0,0.48,0.071,0.192,0.334,0.079,24.41011236,0,24.41011236,1566.15
13-07-2024,19:30,0,0.82,0.41,0.431,0.101,0.229,24.41011236,0,24.41011236,1566.97
13-07-2024,19:35,0,0.46,0.053,0.053,0.05,0.038,24.41011236,0,24.41011236,1567.43
13-07-2024,19:41,0,0.35,0.025,0.027,0.064,0.085,24.41011236,0,24.41011236,1567.78
13-07-2024,19:46,0,0.31,0.107,0.137,0.162,0.085,24.41011236,0,24.41011236,1568.09
13-07-2024,19:48,0,0.27,0.059,0.084,0.005,0.019,24.41011236,0,24.41011236,1568.36
13-07-2024,19:51,0,0.37,0.122,0.205,0.137,0.28,24.41011236,0,24.41011236,1568.73
13-07-2024,19:56,0,0.36,0.061,0.12,0.047,0.166,24.41011236,0,24.41011236,1569.09
13-07-2024,20:01,0,0.4,0.26,0.275,0.038,0.098,24.41011236,0,24.41011236,1569.49
13-07-2024,20:07,0,0.34,0.115,0.086,0.128,0.019,24.41011236,0,24.41011236,1569.83
13-07-2024,20:12,0,0.43,0.175,0.035,0.076,0.21,24.41011236,0,24.41011236,1570.26
13-07-2024,20:18,0,0.42,0.105,0.066,0.029,0.071,24.41011236,0,24.41011236,1570.68
13-07-2024,20:22,0,0.38,0.084,0.043,0.088,0.069,24.41011236,0,24.41011236,1571.06
13-07-2024,20:23,0,0.37,0.042,0.008,0.035,0.028,24.41011236,0,24.41011236,1571.43
13-07-2024,20:27,0,0.34,0.025,0.13,0.168,0.05,24.41011236,0,24.41011236,1571.77
13-07-2024,20:28,0,0.34,0.014,0.105,0.074,0.046,24.41011236,0,24.41011236,1572.11
13-07-2024,20:29,0,0.35,0.013,0.046,0.12,0.1,24.41011236,0,24.41011236,1572.46
13-07-2024,20:35,0,0.36,0.121,0.115,0.061,0.124,24.41011236,0,24.41011236,1572.82
13-07-2024,20:40,0,0.36,0.057,0.045,0.099,0.166,24.41011236,0,24.41011236,1573.18
13-07-2024,20:45,0,0.4,0.086,0.029,0.039,0.11,24.41011236,0,24.41011236,1573.58
13-07-2024,20:50,0,0.39,0.026,0.004,0.024,0.172,24.41011236,0,24.41011236,1573.97
13-07-2024,20:55,0,0.42,0.037,0.095,0.054,0.112,24.41011236,0,24.41011236,1574.39
13-07-2024,21:01,0,0.41,0.125,0.16,0.286,0.191,10,0,10,1574.8
13-07-2024,21:06,0,0.41,0.219,0.044,0.001,0.181,10,0,10,1575.21
13-07-2024,21:11,0,0.41,0.042,0.112,0.052,0.054,10,0,10,1575.62
13-07-2024,21:17,0,0.39,0.097,0.142,0.056,0.135,10,0,10,1576.01
13-07-2024,21:22,0,0.42,0.076,0.074,0.08,0.082,10,0,10,1576.43
13-07-2024,21:28,0,0.37,0.021,0.145,0.091,0.235,10,0,10,1576.8
13-07-2024,21:33,0,0.35,0.144,0.285,0.028,0.039,10,0,10,1577.15
13-07-2024,21:39,0,0.35,0.012,0.178,0.16,0.044,10,0,10,1577.5
13-07-2024,21:44,0,0.33,0.14,0,0.012,0.022,10,0,10,1577.83
13-07-2024,21:49,0,0.34,0.141,0.134,0.044,0.059,10,0,10,1578.17
13-07-2024,21:54,0,0.37,0.081,0.17,0.071,0.011,10,0,10,1578.54
13-07-2024,21:59,0,0.35,0.063,0.021,0.021,0.213,10,0,10,1578.89
13-07-2024,22:05,0,0.34,0.128,0.107,0.109,0.004,10,0,10,1579.23
13-07-2024,22:10,0,0.35,0.029,0.063,0.065,0.07,10,0,10,1579.58
13-07-2024,22:15,0,0.35,0.203,0.093,0.013,0.043,10,0,10,1579.93
13-07-2024,22:20,0,0.35,0.166,0.189,0.017,0.132,10,0,10,1580.28
13-07-2024,22:26,0,0.31,0.089,0.121,0.095,0.038,10,0,10,1580.59
13-07-2024,22:31,0,0.3,0.108,0.053,0.07,0.243,10,0,10,1580.89
13-07-2024,22:37,0,0.29,0.088,0.041,0.087,0.111,10,0,10,1581.18
13-07-2024,22:42,0,0.29,0.018,0.043,0.014,0.165,10,0,10,1581.47
13-07-2024,22:47,0,0.3,0.114,0.013,0.017,0.068,10,0,10,1581.77
13-07-2024,22:52,0,0.31,0.139,0.063,0.008,0.033,10,0,10,1582.08
13-07-2024,22:57,0,0.31,0.151,0.047,0.014,0.125,10,0,10,1582.39
13-07-2024,23:03,0,0.32,0.019,0.023,0.017,0.15,10,0,10,1582.71
13-07-2024,23:08,0,0.3,0.02,0.129,0.038,0.003,10,0,10,1583.01
13-07-2024,23:13,0,0.29,0.006,0.007,0.102,0.005,10,0,10,1583.3
13-07-2024,23:18,0,0.29,0.139,0.14,0.046,0.079,10,0,10,1583.59
13-07-2024,23:25,0,0.28,0.19,0.008,0.149,0.024,10,0,10,1583.87
13-07-2024,23:30,0,0.28,0.056,0.101,0.044,0,10,0,10,1584.15
13-07-2024,23:35,0,0.28,0.034,0.046,0.151,0.021,10,0,10,1584.43
13-07-2024,23:40,0,0.29,0.095,0.05,0.001,0.064,10,0,10,1584.72
13-07-2024,23:46,0,0.29,0.219,0.065,0.096,0.221,10,0,10,1585.01
13-07-2024,23:51,0,0.29,0.175,0.073,0.009,0.015,10,0,10,1585.3
13-07-2024,23:56,0,0.3,0.056,0.005,0.043,0.002,10,0,10,1585.6
14-07-2024,00:01,0,0.29,0.187,0.111,0.012,0.049,10,0,10,1585.89
14-07-2024,00:02,0,0.34,0.057,0.202,0.193,0.116,10,0,10,1586.23
14-07-2024,00:06,0,0.29,0.04,0.026,0.022,0.031,10,0,10,1586.52
14-07-2024,00:11,0,0.28,0.026,0.001,0.229,0.016,10,0,10,1586.8
14-07-2024,00:17,0,0.28,0.113,0.045,0.072,0.006,10,0,10,1587.08
14-07-2024,00:23,0,0.28,0.12,0.06,0.051,0.128,10,0,10,1587.36
14-07-2024,00:28,0,0.28,0.129,0.029,0.102,0.166,10,0,10,1587.64
14-07-2024,00:33,0,0.27,0.012,0.181,0.054,0.081,10,0,10,1587.91
14-07-2024,00:39,0,0.27,0.058,0.159,0.018,0.02,10,0,10,1588.18
14-07-2024,00:44,0,0.28,0.179,0.184,0.038,0.126,10,0,10,1588.46
14-07-2024,00:49,0,0.28,0.005,0.082,0.117,0.021,10,0,10,1588.74
14-07-2024,00:54,0,0.28,0.121,0.046,0.063,0.081,10,0,10,1589.02
14-07-2024,01:00,0,0.28,0.017,0.106,0.036,0.047,10,0,10,1589.3
14-07-2024,01:05,0,0.26,0.134,0.067,0.032,0.068,10,0,10,1589.56
14-07-2024,01:10,0,0.26,0.06,0.034,0.095,0.044,10,0,10,1589.82
14-07-2024,01:15,0,0.26,0.002,0.129,0.027,0.053,10,0,10,1590.08
14-07-2024,01:22,0,0.45,0.201,0.116,0.11,0.132,10,0,10,1590.53
14-07-2024,01:27,0,0.27,0.054,0.137,0.081,0.002,10,0,10,1590.8
14-07-2024,01:32,0,0.27,0.071,0.115,0.031,0.018,10,0,10,1591.07
14-07-2024,01:38,0,0.26,0.038,0.007,0.11,0.06,10,0,10,1591.33
14-07-2024,01:43,0,0.27,0.038,0.021,0.017,0.027,10,0,10,1591.6
14-07-2024,01:48,0,0.27,0.161,0.091,0.013,0.012,10,0,10,1591.87
14-07-2024,01:53,0,0.27,0.034,0.025,0.017,0.038,10,0,10,1592.14
14-07-2024,01:58,0,0.27,0.122,0.097,0.159,0.146,10,0,10,1592.41
14-07-2024,02:03,0,0.27,0.143,0.037,0.081,0.01,10,0,10,1592.68
14-07-2024,02:08,0,0.27,0.124,0.113,0.03,0.1,10,0,10,1592.95
14-07-2024,02:14,0,0.27,0.028,0.041,0.001,0.113,10,0,10,1593.22
14-07-2024,02:19,0,0.27,0.021,0.018,0.006,0.08,10,0,10,1593.49
14-07-2024,02:25,0,0.27,0.007,0.075,0.218,0.093,10,0,10,1593.76
14-07-2024,02:30,0,0.27,0.056,0.084,0.171,0.183,10,0,10,1594.03
14-07-2024,02:35,0,0.29,0.066,0.151,0.004,0.023,10,0,10,1594.32
14-07-2024,02:41,0,0.29,0.002,0.154,0.071,0.026,10,0,10,1594.61
14-07-2024,02:46,0,0.29,0,0.092,0.113,0.11,10,0,10,1594.9
14-07-2024,02:51,0,0.29,0.054,0.092,0.019,0.058,10,0,10,1595.19
14-07-2024,02:56,0,0.28,0.006,0.073,0.145,0.013,10,0,10,1595.47
14-07-2024,03:01,0,0.29,0.006,0.001,0.036,0.018,10,0,10,1595.76
14-07-2024,03:07,0,0.29,0.222,0.006,0.016,0.005,10,0,10,1596.05
14-07-2024,03:12,0,0.29,0.198,0.048,0.154,0.071,10,0,10,1596.34
14-07-2024,03:18,0,0.29,0.12,0.052,0.002,0.097,10,0,10,1596.63
14-07-2024,03:23,0,0.29,0.005,0.206,0.03,0.121,10,0,10,1596.92
14-07-2024,03:28,0,0.29,0.011,0.213,0.086,0.108,10,0,10,1597.21
14-07-2024,03:34,0,0.28,0.09,0.017,0.013,0.093,10,0,10,1597.49
14-07-2024,03:39,0,0.29,0.011,0.077,0.03,0.033,10,0,10,1597.78
14-07-2024,03:44,0,0.29,0.076,0.008,0.125,0.217,10,0,10,1598.07
14-07-2024,03:50,0,0.29,0.187,0.058,0.016,0.127,10,0,10,1598.36
14-07-2024,03:55,0,0.3,0.021,0.188,0.06,0.095,10,0,10,1598.66
14-07-2024,04:00,0,0.31,0.004,0.108,0.19,0.007,10,0,10,1598.97
14-07-2024,04:05,0,0.32,0.015,0.03,0.092,0.024,19.29775281,0,19.29775281,1599.29
14-07-2024,04:10,0,0.3,0.193,0.098,0.047,0.046,19.29775281,0,19.29775281,1599.59
14-07-2024,04:15,0,0.31,0.222,0.117,0.154,0.026,19.29775281,0,19.29775281,1599.9
14-07-2024,04:23,0,0.32,0.125,0.163,0.19,0.024,19.29775281,0,19.29775281,1600.22
14-07-2024,04:27,0,0.3,0.172,0.126,0.054,0.01,19.29775281,0,19.29775281,1600.52
14-07-2024,04:32,0,0.3,0.011,0.01,0.067,0.064,19.29775281,0,19.29775281,1600.82
14-07-2024,04:37,0,0.3,0.142,0.089,0.045,0.102,19.29775281,0,19.29775281,1601.12
14-07-2024,04:42,0,0.27,0.074,0.045,0.03,0.029,19.29775281,0,19.29775281,1601.39
14-07-2024,04:47,0,0.27,0.077,0.048,0.058,0.116,19.29775281,0,19.29775281,1601.66
14-07-2024,04:51,0,0.27,0.012,0.199,0.072,0.041,19.29775281,0,19.29775281,1601.93
14-07-2024,04:55,0,0.26,0.003,0.154,0.107,0.056,19.29775281,0,19.29775281,1602.19
14-07-2024,05:00,0,0.26,0.143,0.063,0.032,0.078,19.29775281,0,19.29775281,1602.45
14-07-2024,05:06,0,0.24,0.049,0.049,0.008,0.179,19.29775281,0,19.29775281,1602.69
14-07-2024,05:11,0,0.25,0.034,0.033,0.042,0.081,19.29775281,0,19.29775281,1602.94
14-07-2024,05:16,0,0.24,0.023,0.032,0.178,0.048,19.29775281,0,19.29775281,1603.18
14-07-2024,05:21,0,0.24,0.076,0.047,0.169,0.12,19.29775281,0,19.29775281,1603.42
14-07-2024,05:27,0,0.24,0.038,0.024,0.103,0.207,19.29775281,0,19.29775281,1603.66
14-07-2024,05:32,0,0.24,0.005,0.017,0.091,0.025,24.41011236,0,24.41011236,1603.9
14-07-2024,05:37,0,0.24,0.004,0.068,0.009,0.14,24.41011236,0,24.41011236,1604.14
14-07-2024,05:43,0,0.24,0.039,0.027,0.05,0.038,24.41011236,0,24.41011236,1604.38
14-07-2024,05:48,0,0.23,0.083,0.021,0.057,0.042,24.41011236,0,24.41011236,1604.61
14-07-2024,05:53,0,0.23,0.088,0.067,0.028,0.163,24.41011236,0,24.41011236,1604.84
14-07-2024,05:58,0,0.24,0.109,0.003,0.11,0.031,24.41011236,0,24.41011236,1605.08
14-07-2024,06:03,0,0.24,0.043,0.044,0.01,0.061,19.29775281,0,19.29775281,1605.32
14-07-2024,06:08,0,0.23,0.058,0.132,0.082,0.03,19.29775281,0,19.29775281,1605.55
14-07-2024,06:13,0,0.22,0.01,0.171,0.08,0.045,19.29775281,0,19.29775281,1605.77
14-07-2024,06:18,0,0.23,0.082,0.068,0.029,0.095,19.29775281,0,19.29775281,1606
14-07-2024,06:25,0,0.23,0.013,0.14,0.06,0.063,19.29775281,0,19.29775281,1606.23
14-07-2024,06:30,0,0.23,0.011,0.022,0.017,0.008,19.29775281,0,19.29775281,1606.46
14-07-2024,06:35,0,0.23,0.037,0.178,0.03,0.117,19.29775281,0,19.29775281,1606.69
14-07-2024,06:41,0,0.24,0.047,0.102,0.031,0.091,19.29775281,0,19.29775281,1606.93
14-07-2024,06:45,0,0.23,0.093,0.045,0.022,0.004,19.29775281,0,19.29775281,1607.16
14-07-2024,06:50,0,0.24,0.005,0.035,0.043,0.054,19.29775281,0,19.29775281,1607.4
14-07-2024,06:56,0,0.24,0.036,0.122,0.036,0.067,19.29775281,0,19.29775281,1607.64
14-07-2024,07:01,0,0.28,0.003,0.09,0.143,0.035,19.29775281,0,19.29775281,1607.92
14-07-2024,07:06,0,0.32,0.02,0.033,0.09,0.114,19.29775281,0,19.29775281,1608.24
14-07-2024,07:11,0,0.32,0.044,0.144,0.049,0.026,19.29775281,0,19.29775281,1608.56
14-07-2024,07:17,0,0.3,0.221,0.065,0.05,0.089,19.29775281,0,19.29775281,1608.86
14-07-2024,07:22,0,0.25,0.053,0.102,0.041,0.059,19.29775281,0,19.29775281,1609.11
14-07-2024,07:28,0,0.3,0.028,0.073,0.055,0.006,19.29775281,0,19.29775281,1609.41
14-07-2024,07:33,0,0.31,0.094,0.063,0.054,0.002,19.29775281,0,19.29775281,1609.72
14-07-2024,07:39,0,0.32,0.17,0.109,0.155,0.161,19.29775281,0,19.29775281,1610.04
14-07-2024,07:44,0,0.32,0.186,0.166,0.03,0.044,19.29775281,0,19.29775281,1610.36
14-07-2024,07:49,0,0.31,0.042,0.17,0.245,0.058,19.29775281,0,19.29775281,1610.67
14-07-2024,07:54,0,0.33,0.048,0.201,0.003,0.019,19.29775281,0,19.29775281,1611
14-07-2024,08:00,0,0.33,0.041,0.164,0.008,0.032,24.41011236,0,24.41011236,1611.33
14-07-2024,08:05,0,0.32,0.024,0.205,0.014,0.138,24.41011236,0,24.41011236,1611.65
14-07-2024,08:10,0,0.33,0.058,0.075,0.185,0.097,24.41011236,0,24.41011236,1611.98
14-07-2024,08:15,0,0.35,0.077,0.192,0.04,0.088,24.41011236,0,24.41011236,1612.33
14-07-2024,08:20,0,0.35,0.126,0.21,0.014,0.039,24.41011236,0,24.41011236,1612.68
14-07-2024,08:27,0,0.28,0.053,0.17,0.181,0.141,24.41011236,0,24.41011236,1612.96
14-07-2024,08:32,0,0.28,0.055,0.017,0.034,0.062,24.41011236,0,24.41011236,1613.24
14-07-2024,08:37,0,0.29,0.001,0.01,0.091,0.012,24.41011236,0,24.41011236,1613.53
14-07-2024,08:42,0,0.28,0.182,0.094,0.023,0.125,24.41011236,0,24.41011236,1613.81
14-07-2024,08:47,0,0.29,0.077,0.023,0.044,0.104,24.41011236,0,24.41011236,1614.1
14-07-2024,08:53,0,0.29,0.01,0.027,0.016,0.015,24.41011236,0,24.41011236,1614.39
14-07-2024,08:58,0,0.31,0.01,0.053,0.129,0.005,24.41011236,0,24.41011236,1614.7
14-07-2024,09:03,0,0.32,0.133,0.058,0.003,0.046,24.41011236,0,24.41011236,1615.02
14-07-2024,09:08,0,0.32,0.009,0.122,0.011,0.141,24.41011236,0,24.41011236,1615.34
14-07-2024,09:14,0,0.31,0.12,0.037,0.129,0.096,24.41011236,0,24.41011236,1615.65
14-07-2024,09:19,0,0.31,0.174,0.006,0.022,0.092,24.41011236,0,24.41011236,1615.96
14-07-2024,09:26,0,0.32,0.112,0.082,0.067,0.183,24.41011236,0,24.41011236,1616.28
14-07-2024,09:31,0,0.33,0.008,0.128,0.021,0.104,24.41011236,0,24.41011236,1616.61
14-07-2024,09:36,0,0.34,0.207,0.029,0.095,0.097,24.41011236,0,24.41011236,1616.95
14-07-2024,09:41,0,0.56,0.171,0.074,0.172,0.113,24.41011236,0,24.41011236,1617.51
14-07-2024,09:46,0,0.37,0.102,0.135,0.096,0.139,24.41011236,0,24.41011236,1617.88
14-07-2024,09:52,0,0.36,0.072,0.149,0.193,0.033,24.41011236,0,24.41011236,1618.24
14-07-2024,09:57,0,0.5,0.317,0.081,0.101,0.039,24.41011236,0,24.41011236,1618.74
14-07-2024,10:02,0,0.38,0.009,0.089,0.08,0.001,24.41011236,0,24.41011236,1619.12
14-07-2024,10:07,0,0.4,0.023,0.068,0.154,0.199,24.41011236,0,24.41011236,1619.52
14-07-2024,10:13,0,0.38,0.159,0.191,0.025,0.073,24.41011236,0,24.41011236,1619.9
14-07-2024,10:18,0,0.39,0.159,0.249,0.097,0.248,24.41011236,0,24.41011236,1620.29
14-07-2024,10:24,0,0.41,0.056,0.176,0.05,0.144,24.41011236,0,24.41011236,1620.7
14-07-2024,10:29,0,0.4,0.016,0.022,0.013,0.026,24.41011236,0,24.41011236,1621.1
14-07-2024,10:35,0,0.42,0.066,0.205,0.204,0.218,24.41011236,0,24.41011236,1621.52
14-07-2024,10:40,0,0.64,0.192,0.003,0.48,0.112,24.41011236,0,24.41011236,1622.16
